"","trial","Environment","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,"Smooth",47.1337670467665,0.209577210743609,47.1337670467665,0.209577210743609,"BMT-UCB"
"2",2,"Smooth",47.4323268222388,0.20936705349848,58.8683166682718,0.180048618643892,"BMT-UCB"
"3",3,"Smooth",47.0896746414154,0.20907306592099,64.6926117562155,0.164032076817549,"BMT-UCB"
"4",4,"Smooth",47.4844419869654,0.208095240526942,68.6471298872511,0.15372899410835,"BMT-UCB"
"5",5,"Smooth",47.4315703848202,0.208395899870826,71.4614397710276,0.145403634391335,"BMT-UCB"
"6",6,"Smooth",47.187529782911,0.207930388116155,73.6056176503283,0.139559355974636,"BMT-UCB"
"7",7,"Smooth",47.555349143393,0.208604829117082,75.40031215988,0.135238933831524,"BMT-UCB"
"8",8,"Smooth",47.3255935864494,0.211344706588659,76.8645014023289,0.132019252480366,"BMT-UCB"
"9",9,"Smooth",47.5767706997478,0.206502416281723,78.1294766174205,0.128412501515719,"BMT-UCB"
"10",10,"Smooth",47.7878327745514,0.208307480419426,79.2607459870695,0.124924218025496,"BMT-UCB"
"11",11,"Smooth",47.2736764560589,0.210174420740594,80.1902518221449,0.122057464352332,"BMT-UCB"
"12",12,"Smooth",47.5000433969619,0.207043261358527,80.9959988853359,0.119719862521373,"BMT-UCB"
"13",13,"Smooth",47.7188892827054,0.20919016683632,81.7971447640148,0.117698122058058,"BMT-UCB"
"14",14,"Smooth",47.3800983079825,0.210764071293245,82.5151786945143,0.115592481386053,"BMT-UCB"
"15",15,"Smooth",47.3375740688563,0.207675636014779,83.1174688544525,0.113859820363532,"BMT-UCB"
"16",16,"Smooth",47.549535813134,0.211287973074302,83.744974681346,0.111726569892791,"BMT-UCB"
"17",17,"Smooth",47.4548577578843,0.207091187824451,84.3033409672328,0.109536476653613,"BMT-UCB"
"18",18,"Smooth",47.1068625196756,0.208794532067641,84.8145675396372,0.107660308043976,"BMT-UCB"
"19",19,"Smooth",47.5110543524432,0.212302230067621,85.3459695506197,0.106156127807522,"BMT-UCB"
"20",20,"Smooth",47.4656134985449,0.208295977617938,85.7990847446009,0.104489759371972,"BMT-UCB"
"21",21,"Smooth",47.3343919832095,0.207616394326421,86.1873837439177,0.102914700871122,"BMT-UCB"
"22",22,"Smooth",47.559221307978,0.209071622627047,86.5847961149122,0.101425649514585,"BMT-UCB"
"23",23,"Smooth",47.2510559770681,0.207858546334533,86.9223966402353,0.100172568054242,"BMT-UCB"
"24",24,"Smooth",47.2196913972787,0.210358755940127,87.2831366825672,0.0987183553277203,"BMT-UCB"
"25",25,"Smooth",47.4990657334642,0.208739520361945,87.6011837815413,0.0974954541242564,"BMT-UCB"
"26",26,"Smooth",47.6734774872049,0.209395316145585,87.9267988108763,0.0962277504400784,"BMT-UCB"
"27",27,"Smooth",47.4484654790619,0.209744667532553,88.2073448067613,0.0950870462979055,"BMT-UCB"
"28",28,"Smooth",47.2878702131815,0.20718120988086,88.4684592105369,0.0939601305666297,"BMT-UCB"
"29",29,"Smooth",47.2492123516485,0.208407129128913,88.7526191980952,0.0928580048442114,"BMT-UCB"
"30",30,"Smooth",47.5445195887816,0.209776200060494,88.9926777191667,0.0918574041724865,"BMT-UCB"
"31",31,"Smooth",47.5147523912443,0.206678745753797,89.2359003712893,0.0907736581964232,"BMT-UCB"
"32",32,"Smooth",47.4666336847095,0.207353645697524,89.5072954632309,0.0897836183913818,"BMT-UCB"
"33",33,"Smooth",47.1439783050534,0.206928109979902,89.7035996238796,0.0888476487437502,"BMT-UCB"
"34",34,"Smooth",47.4310749430612,0.208880170873421,89.8906115797588,0.0881603953107356,"BMT-UCB"
"35",35,"Smooth",47.4112560170812,0.209959036429963,90.0974371918425,0.0872383202017338,"BMT-UCB"
"36",36,"Smooth",47.363434539133,0.209479543824948,90.3066238641176,0.0861361464949795,"BMT-UCB"
"37",37,"Smooth",47.6713746237121,0.209989308389146,90.4853541414781,0.0857072032720615,"BMT-UCB"
"38",38,"Smooth",47.5369938920738,0.206748868074336,90.6609103628564,0.0849385122146985,"BMT-UCB"
"39",39,"Smooth",47.647603039815,0.208275048717197,90.8574454316318,0.0839993882271318,"BMT-UCB"
"40",40,"Smooth",47.4484825560362,0.209451753121172,91.0169817357667,0.0833984409084693,"BMT-UCB"
"41",41,"Smooth",47.4883520375143,0.210049483174971,91.1925477972033,0.0827607243709139,"BMT-UCB"
"42",1,"Rough",47.3417481029269,0.206649969338768,47.3417481029269,0.206649969338768,"BMT-UCB"
"43",2,"Rough",47.2106137878089,0.20708826934149,58.7519969390601,0.176861530848292,"BMT-UCB"
"44",3,"Rough",47.5372133646671,0.207938359173601,64.69742212973,0.161175640363514,"BMT-UCB"
"45",4,"Rough",48.0390881688432,0.207697759655358,68.7942922418801,0.152043814023722,"BMT-UCB"
"46",5,"Rough",47.2196273224409,0.207526643891852,71.4316696474722,0.145411866888519,"BMT-UCB"
"47",6,"Rough",47.1652900335961,0.20832347244826,73.5525295348633,0.139546090319856,"BMT-UCB"
"48",7,"Rough",47.8274722233637,0.207493867070735,75.39996157202,0.134389522713158,"BMT-UCB"
"49",8,"Rough",47.3096219310469,0.207541783464078,76.7891585596988,0.130600564221059,"BMT-UCB"
"50",9,"Rough",47.2625354021093,0.207122047951415,77.9850189590857,0.127251208216022,"BMT-UCB"
"51",10,"Rough",47.7275230863927,0.211098604130232,79.0797522730465,0.12499027975209,"BMT-UCB"
"52",11,"Rough",47.519672452238,0.207629246150568,80.0456720721275,0.122253295310484,"BMT-UCB"
"53",12,"Rough",47.3817438454356,0.208613665926773,80.9266656069863,0.119448490469215,"BMT-UCB"
"54",13,"Rough",47.3459898455058,0.208997862781238,81.6984975091342,0.117464232730907,"BMT-UCB"
"55",14,"Rough",47.3331436158447,0.207975658234058,82.3784147258803,0.115430510341376,"BMT-UCB"
"56",15,"Rough",47.3255741196032,0.20830562094413,82.9953136157942,0.113509184576434,"BMT-UCB"
"57",16,"Rough",47.5189069269767,0.207087392237827,83.5822886000962,0.111533639611434,"BMT-UCB"
"58",17,"Rough",47.2633216518597,0.209235672024551,84.1669961844369,0.109578623228471,"BMT-UCB"
"59",18,"Rough",47.2910087731416,0.20954693280273,84.715294855484,0.107783203872745,"BMT-UCB"
"60",19,"Rough",47.1236694885171,0.207877830336726,85.1302625464426,0.106601879919179,"BMT-UCB"
"61",20,"Rough",47.5942480880419,0.207958333109897,85.577555250587,0.104891259406027,"BMT-UCB"
"62",21,"Rough",47.444021109017,0.207525252792613,85.9912404362579,0.103711079474006,"BMT-UCB"
"63",22,"Rough",47.6105671698337,0.206615229052839,86.4034025915622,0.10224513728353,"BMT-UCB"
"64",23,"Rough",47.3311140733902,0.207058206843195,86.7235354339195,0.101166870149937,"BMT-UCB"
"65",24,"Rough",47.7112379900071,0.208981067187618,87.0775920909798,0.100147074525549,"BMT-UCB"
"66",25,"Rough",47.6703801667828,0.207623390581246,87.4134322037965,0.0987714607527121,"BMT-UCB"
"67",26,"Rough",47.0130529367498,0.205309923345788,87.716918317975,0.0976176168099618,"BMT-UCB"
"68",27,"Rough",47.6922046097,0.20700814577217,87.9935228771291,0.0966345057318718,"BMT-UCB"
"69",28,"Rough",47.6551289050364,0.207304587844284,88.284650381662,0.0956386337576187,"BMT-UCB"
"70",29,"Rough",47.4356625822463,0.208578106375316,88.5656329075422,0.0947311713385854,"BMT-UCB"
"71",30,"Rough",46.9919189462949,0.20763199740118,88.8121857052127,0.0937914271636077,"BMT-UCB"
"72",31,"Rough",47.3009110730628,0.209062446417132,89.0722323540364,0.0925178399481639,"BMT-UCB"
"73",32,"Rough",47.228950288646,0.20748488448909,89.2997615134208,0.0916773109624192,"BMT-UCB"
"74",33,"Rough",47.3474255016041,0.210162709833714,89.5431282597067,0.0905512302688714,"BMT-UCB"
"75",34,"Rough",47.4639882975752,0.208835922292397,89.7910355252926,0.0894451816823171,"BMT-UCB"
"76",35,"Rough",47.6404615464685,0.208851071193954,89.99723788937,0.0885803099581103,"BMT-UCB"
"77",36,"Rough",47.4961605466467,0.206994814048717,90.1890552416107,0.0876832484952324,"BMT-UCB"
"78",37,"Rough",47.5576177794786,0.210729147104452,90.3713066684863,0.0870951758440044,"BMT-UCB"
"79",38,"Rough",47.3838360890807,0.208920980171493,90.5699732897797,0.086220957786428,"BMT-UCB"
"80",39,"Rough",46.9571573908316,0.209158500530324,90.7555545145722,0.0853431764691171,"BMT-UCB"
"81",40,"Rough",47.4735798465064,0.208486275469023,90.9393254487226,0.0845023966984073,"BMT-UCB"
"82",41,"Rough",47.665304855851,0.207297260713707,91.1161139750949,0.0835067279361046,"BMT-UCB"
