"participant","leaveoutindex","reward","horizon","kError","beta","tau"
40,4,"Best",40,0.00673880383929482,44.7193341676124,32.9846303256674
41,1,"Best",20,0.00674760758615428,0.354458992188483,0.16045743546221
41,2,"Best",20,0.00675783747716156,0.326287644984109,0.150787449593281
41,3,"Best",20,0.00674066115978448,0.262189478256886,0.125565918667714
41,4,"Best",20,0.00674139213309922,44.5744325565933,20.4976584385267
41,1,"Best",40,0.00674097960312913,0.603038248163115,0.300397096433435
41,2,"Best",40,0.00673802937869752,0.4038082972399,0.223035543829587
41,3,"Best",40,0.00677221111927773,0.681113651848657,0.363164632250421
41,4,"Best",40,0.00675538672660506,45.3546588378256,23.412552329652
42,1,"Cumulative",20,0.00673808597759993,44.3790972419988,18.9534575486435
42,2,"Cumulative",20,0.00674020832372528,43.6486025160142,19.5906091986942
42,3,"Cumulative",20,0.00673952928593707,44.7128461034081,19.1232432744393
42,4,"Cumulative",20,0.0067381150881916,43.9377753714242,15.8005613694287
42,1,"Cumulative",40,0.00676238248498374,0.460735715286528,0.17254683696575
42,2,"Cumulative",40,0.00675908941792121,44.7401833378221,17.076699341176
42,3,"Cumulative",40,0.00674132110041162,0.552295303778025,0.224131035951385
42,4,"Cumulative",40,0.00674012820443683,0.438727883185968,0.168784318668831
43,1,"Cumulative",20,0.00673908581354172,0.274004309474784,0.134490345129142
43,2,"Cumulative",20,0.00673856234410449,0.267378167063115,0.121909993635367
43,3,"Cumulative",20,0.00673795038458194,44.7244406531104,22.5580649991497
43,4,"Cumulative",20,0.0067381966821007,0.247206072201513,0.145991807191918
43,1,"Cumulative",40,0.718052487947949,0.649733725978226,0.334789034342256
43,2,"Cumulative",40,1.10731933499839,0.528434855009751,0.264601076337407
43,3,"Cumulative",40,0.960665757369908,0.489406219281415,0.246159770039525
43,4,"Cumulative",40,1.35477035170959,0.902515979673423,0.472776940233821
44,1,"Cumulative",20,0.00674347659478836,44.7918548421777,17.2036154053844
44,2,"Cumulative",20,0.556154329875785,51.8913729457231,17.7754805768915
44,3,"Cumulative",20,0.710025824016114,45.0101258020739,17.9406435731239
44,4,"Cumulative",20,0.603889110456051,44.7259638230087,20.0033220513353
44,1,"Cumulative",40,0.00673939023420584,39.7475910297688,23.1480999777304
44,2,"Cumulative",40,0.00682575959871468,44.9049194324228,23.2529226208113
44,3,"Cumulative",40,0.00691737641537098,44.8267503364313,26.1865464820676
44,4,"Cumulative",40,0.00694947911826899,45.8531204302088,23.1215992365028
45,1,"Best",20,0.659252272207056,53.9791545096346,18.55355387939
45,2,"Best",20,0.00673824238521365,37.9051901742898,19.7113001579165
45,3,"Best",20,0.374047055616458,84.6676381090279,22.3554042019183
45,4,"Best",20,0.667895089712884,45.1295864004442,24.2601909524336
45,1,"Best",40,0.365567710223684,48.4909264546299,21.4804641902193
45,2,"Best",40,0.00680439419213269,45.5665321821331,24.6977340935283
45,3,"Best",40,0.416220753171819,44.8452262837162,20.5218449170744
45,4,"Best",40,0.00674007778148006,44.6488199991989,22.8865075941377
46,1,"Best",20,0.00674913347786507,44.6990669100329,18.7574547825616
46,2,"Best",20,0.00674042941492286,44.6956549405056,24.4265401396385
46,3,"Best",20,0.00673820164222051,44.7038790018684,25.2126022878873
46,4,"Best",20,0.00677075793569718,44.6181402810393,23.9931586865948
46,1,"Best",40,0.501198006140682,44.7942598210747,17.9073139585844
46,2,"Best",40,0.683764361814647,44.7330859253524,18.755700204237
46,3,"Best",40,0.584023320010929,44.8837714211943,19.323272625213
46,4,"Best",40,0.0112424583248955,2.66959383610614,1.14086252502295
47,1,"Best",20,8.26234116821386,0.00931033997461107,0.00673795025585319
47,2,"Best",20,9.32688628148269,0.010044221846546,0.00673794813212903
47,3,"Best",20,10.2296510395804,0.0107541671276191,0.0067379569542261
47,4,"Best",20,7.30838493467561,0.0252529322925485,0.0153900341894522
47,1,"Best",40,5.38623505926909,0.0358580925031443,0.0241404442935376
47,2,"Best",40,15.2727121864525,0.0107693090304238,0.00677790765333706
47,3,"Best",40,12.7639407106773,0.0160121137498653,0.010600043478883
47,4,"Best",40,11.9874225228381,0.01707347950423,0.0120005751336704
48,1,"Cumulative",20,9.28869642498079,0.016820413750225,0.0105284496184033
48,2,"Cumulative",20,10.7416454444144,0.00991184124092786,0.00673794943342712
48,3,"Cumulative",20,10.6588670689205,0.00921526706502682,0.00673796324988103
48,4,"Cumulative",20,8.20978061688908,0.00861787339638472,0.00673830561054228
48,1,"Cumulative",40,12.7817870447433,0.011705077452096,0.00676718414408899
48,2,"Cumulative",40,13.9410163855011,0.0119743067742502,0.00674101963693233
48,3,"Cumulative",40,10.6248725299437,0.0219869294422446,0.0109810336698432
48,4,"Cumulative",40,6.9051414265801,0.0327772302540231,0.0180970458471688
49,1,"Cumulative",20,0.00673980116407878,0.204085544573319,0.126525045990934
49,2,"Cumulative",20,0.370039653413381,0.21333567533021,0.12808957153835
49,3,"Cumulative",20,0.00695738925717566,44.7091024948756,27.1095987571748
49,4,"Cumulative",20,0.0067389702595222,0.231016419182323,0.122613263126759
49,1,"Cumulative",40,0.00674279893970234,45.1492413595268,19.203994057431
49,2,"Cumulative",40,0.00674449484398934,44.7026477894647,19.2947171343991
49,3,"Cumulative",40,0.00675999018552333,44.7992609076709,19.6622691736531
49,4,"Cumulative",40,0.00675722853406243,44.7640536512985,18.9785311726799
50,1,"Best",20,0.00673885833471172,44.652584113316,29.4247830883098
50,2,"Best",20,0.00673832557775549,44.7170905272862,25.9534561730481
50,3,"Best",20,0.00674494060644032,44.6677889748878,22.5876216068783
50,4,"Best",20,0.00674427290965478,37.8744245730601,24.4285291220495
50,1,"Best",40,0.189013383668227,1.12146781214215,0.498677032724117
50,2,"Best",40,0.00673951378982906,44.7005822653708,21.7521104986761
50,3,"Best",40,0.0921325088165689,1.19355768591509,0.574282134357541
50,4,"Best",40,0.114034682554916,1.40262725078728,0.653388222480561
51,1,"Best",20,0.00674266865682686,44.6965760551826,15.5302770691755
51,2,"Best",20,0.251735356309604,137.995419634921,15.1138298526452
51,3,"Best",20,0.74746170497296,44.8477562004608,16.4617919901116
51,4,"Best",20,0.781489697947675,44.7480892149626,16.2328151324848
51,1,"Best",40,0.00673981579349271,44.6489553212146,23.9856863602629
51,2,"Best",40,0.00673875863356875,44.6883224635075,20.3482433867913
51,3,"Best",40,0.00674346308946955,44.5541342236649,20.1633527412163
51,4,"Best",40,0.00674039215691406,44.1753276777833,22.7588378565044
52,1,"Best",20,12.9737364307149,0.0154019594509417,0.00673802707075729
52,2,"Best",20,13.5388839159391,0.0150680913739388,0.00673928668415706
52,3,"Best",20,2.50592665519595,0.205710264068832,0.0826141759275791
52,4,"Best",20,0.00673795424946647,0.182273280238051,0.0654323955038157
52,1,"Best",40,0.006737951502553,0.116469488459967,0.0431794126960523
52,2,"Best",40,7.72156826295103,0.0648815046550576,0.0287582538261205
52,3,"Best",40,5.55262720463385,0.0825883382469487,0.0376907248478575
52,4,"Best",40,0.0067379522155975,0.169260542819928,0.0608643850169818
53,1,"Best",20,1.15256867538105,45.1924971175044,18.3700410908123
53,2,"Best",20,1.42142717511895,45.240255514636,16.9649307951193
53,3,"Best",20,1.15429121495922,44.6120080595908,16.2279480601248
53,4,"Best",20,1.14062761830804,44.9999020962597,18.9391334215459
53,1,"Best",40,0.00675445134948313,44.8996682264027,17.3847126657563
53,2,"Best",40,0.00674685126436306,44.7340531717945,17.9096757848485
53,3,"Best",40,0.00673942107094313,44.7301153645198,14.6563048624503
53,4,"Best",40,0.00680909570263917,46.5005001668595,16.6285446954693
54,1,"Cumulative",20,3.91884576274383,0.0491166094941226,0.033078799042677
54,2,"Cumulative",20,0.00673799203339042,0.109258855627011,0.053732942904096
54,3,"Cumulative",20,5.14968860436506,0.0654722983681433,0.0353521768107985
54,4,"Cumulative",20,4.14329386182946,0.064719231765204,0.0353537779300142
54,1,"Cumulative",40,8.5891428984875,0.00937942025016859,0.00725965168573312
54,2,"Cumulative",40,9.86299725894322,0.00894528227339478,0.00673795299777858
54,3,"Cumulative",40,3.65397697314224,0.057140763942008,0.0398714808119114
54,4,"Cumulative",40,10.4569926990401,0.00914446696819136,0.00673806491417973
55,1,"Cumulative",20,0.84640016223491,44.975381951237,19.1956456657873
55,2,"Cumulative",20,0.598562799565034,44.7042965550054,18.4030766702827
55,3,"Cumulative",20,0.807973902277582,1.75804891992248,0.752045963301034
55,4,"Cumulative",20,0.0997916955953676,0.500544421337746,0.200568790538056
55,1,"Cumulative",40,0.006742071333271,0.659822896007167,0.279785384948002
55,2,"Cumulative",40,0.00683820534462282,0.779323091187477,0.332968157549762
55,3,"Cumulative",40,0.00673874493813266,44.7180055535761,21.1928392718485
55,4,"Cumulative",40,0.00673856404393495,1.00159297136029,0.43828676478441
56,1,"Best",20,0.00674554844052022,44.7214334072255,18.4243034310909
56,2,"Best",20,0.00698438687890366,44.6291474346924,18.2629167843541
56,3,"Best",20,0.00674496040573861,44.4663893023347,17.8056498365462
56,4,"Best",20,0.00673950965546643,44.5941494173639,19.2552408578082
56,1,"Best",40,0.496079831529286,45.3070574456066,15.4888190540367
56,2,"Best",40,0.184888492456013,1.23982179076745,0.500411576473562
56,3,"Best",40,0.00681005578719237,44.7841903138917,18.127158843076
56,4,"Best",40,0.00674501792387768,44.7027075847785,16.6131473678211
57,1,"Best",20,0.00674819492527509,44.4771691516546,29.4770012915229
57,2,"Best",20,0.00673974898513605,44.2745092276684,32.854379294138
57,3,"Best",20,0.00674000201840257,44.6539986411598,33.6361609381516
57,4,"Best",20,0.00674320582346896,44.726953365737,30.0306509832067
57,1,"Best",40,0.00674139125481925,44.677229646771,29.3779840172988
57,2,"Best",40,0.00673841750222308,44.6115933867636,28.9214298208856
57,3,"Best",40,0.00674180622262618,44.9527675119706,27.7246720029751
57,4,"Best",40,0.00673917455785453,44.6979118205287,30.0360978764886
58,1,"Best",20,0.00673862396383265,27.1148231072681,11.0833867216829
58,2,"Best",20,0.237491978141689,1.38358566133224,0.589098976223227
58,3,"Best",20,0.417311558487188,0.811540490417349,0.323122689635029
58,4,"Best",20,0.415667546635303,1.34416955511114,0.496826588290588
58,1,"Best",40,1.28139072835002,1.62260543269188,0.590782290048179
58,2,"Best",40,1.27710362850472,0.791281562366151,0.313536907492242
58,3,"Best",40,1.22989362121186,1.04759020447493,0.393242421396351
58,4,"Best",40,0.99427180523387,44.9044590592103,15.0024317058852
59,1,"Best",20,4.46062299547959,0.0552865240248363,0.0372096711206145
59,2,"Best",20,5.80266876873601,0.0580901550151009,0.0340749010731388
59,3,"Best",20,0.00673795188997228,0.118497098821139,0.0679116508043969
59,4,"Best",20,0.00674477342103126,42.7392347146319,22.9304860900237
59,1,"Best",40,0.00673802951514463,0.140768338825884,0.081229644923126
59,2,"Best",40,3.29700469579798,0.105072880376074,0.0696849317083582
59,3,"Best",40,2.9006528600194,0.0799546904583932,0.0678874485751468
59,4,"Best",40,0.00673866421133421,30.7712992256853,21.6588787839162
60,1,"Cumulative",20,0.00674760334979562,44.6687801277656,18.5965545261649
60,2,"Cumulative",20,0.00682111550840123,44.6848332164544,19.4570701978952
60,3,"Cumulative",20,0.00677640436289908,43.7207804824043,18.4770006026674
60,4,"Cumulative",20,0.00678275397068471,43.2779392988257,16.3458206199425
60,1,"Cumulative",40,0.00673809216017135,44.7300648482454,18.9945796312253
60,2,"Cumulative",40,0.0067387153009602,44.6288604641872,19.053800278683
60,3,"Cumulative",40,0.0067399185099926,44.7267765795574,17.9199006502198
60,4,"Cumulative",40,0.00673938745587324,44.2308452863123,21.2896915673713
61,1,"Cumulative",20,6.75626381762887,0.00711880034174728,0.00673795086135488
61,2,"Cumulative",20,9.12280636066727,0.00822692900242768,0.00673794775164438
61,3,"Cumulative",20,9.36919248468598,0.00673813738881555,0.00717644251905964
61,4,"Cumulative",20,9.08649405457252,0.00776350938965017,0.00673795003642282
61,1,"Cumulative",40,10.0743454417148,0.0079106850681593,0.00675729526697279
61,2,"Cumulative",40,6.78142850419645,0.0175046154425189,0.01341112567399
61,3,"Cumulative",40,8.81469897718817,0.00796693301062749,0.00793871947066753
61,4,"Cumulative",40,10.7848837197219,0.00866264496100726,0.00674075521347319
62,1,"Cumulative",20,0.00673899428720202,44.6686656364243,21.4809158072447
62,2,"Cumulative",20,0.00674315653748279,44.3338295761974,21.9808642395539
62,3,"Cumulative",20,0.00673813541867921,44.5993847418892,21.4432036776939
62,4,"Cumulative",20,0.00674691571233882,43.1301395698089,20.0728529931658
62,1,"Cumulative",40,0.00676450510724319,44.869406098727,19.5860887205456
62,2,"Cumulative",40,0.00674360467960401,44.6852783154597,19.6388701819816
62,3,"Cumulative",40,0.00675836157488515,39.8250295241249,17.3571462102051
62,4,"Cumulative",40,0.00678093949319933,41.4743867759289,18.2812505150773
63,1,"Cumulative",20,5.78451015427977,0.00673795084311457,0.00997742564386981
63,2,"Cumulative",20,5.74832412310206,0.00673795663051869,0.00966002334053324
63,3,"Cumulative",20,2.99848128793845,0.00673794978695595,0.0290854041948155
63,4,"Cumulative",20,5.7262524844356,0.00673795816265023,0.0115815738801803
63,1,"Cumulative",40,12.4617606869103,0.00883385001293372,0.00673807265492153
63,2,"Cumulative",40,13.2822740301224,0.00757638942870152,0.00673800635911223
63,3,"Cumulative",40,11.5687600235777,0.0106981612062926,0.0079702850512095
63,4,"Cumulative",40,1.21220231888787,44.6000710284726,32.328939532033
64,1,"Best",20,0.00673794800121164,0.102357222470828,0.0379647579156323
64,2,"Best",20,0.00673795871051659,0.103333365465423,0.0417814688842657
64,3,"Best",20,0.00673794741379291,0.109677310354438,0.0437340677608494
64,4,"Best",20,0.00673794987370921,0.109422012813024,0.0432327126902597
64,1,"Best",40,0.00673796862425988,0.107534687840479,0.0467417619796299
64,2,"Best",40,0.00673795913922549,0.114562641814065,0.0540098924803934
64,3,"Best",40,0.00673794877572223,0.128776689694313,0.0557897504029348
64,4,"Best",40,0.00673794713039209,0.121218470918676,0.0513290729129168
65,1,"Best",20,0.00674206386641636,44.7024404906782,23.9507898266648
65,2,"Best",20,0.00678422529260104,51.9768414654784,20.8225098290707
65,3,"Best",20,0.00677421973778325,44.3819036224846,20.1391798798131
65,4,"Best",20,0.0067613774660507,44.6808841986543,22.8964766828552
65,1,"Best",40,0.00673956061599215,44.7117541248401,19.9506248837169
65,2,"Best",40,0.00674001878185785,44.6283683701323,21.1660905029666
65,3,"Best",40,0.0067398945073667,44.5688630297287,21.1814451699502
65,4,"Best",40,0.00674533576271985,44.6705116107332,19.6192037610059
66,1,"Best",20,0.464868465173022,44.5281746190257,26.1555999503102
66,2,"Best",20,0.858208587241467,49.2836046070118,22.8745528649047
66,3,"Best",20,0.421228821568408,44.727332810567,25.2224080352752
66,4,"Best",20,0.975213596747958,44.7455722481255,20.1024635516574
66,1,"Best",40,1.01424725760647,0.231918805372618,0.101132458914846
66,2,"Best",40,1.23854331669656,0.261406745109268,0.119308112168782
66,3,"Best",40,1.00558768317888,0.247016978708668,0.111863527045059
66,4,"Best",40,0.00675182253577034,0.374608178952731,0.158077062127397
67,1,"Cumulative",20,0.00829927871662736,55.0371578514042,21.6109471235419
67,2,"Cumulative",20,0.00983579915321249,45.8449095363433,22.7776899395137
67,3,"Cumulative",20,0.00674852687447203,44.3523602228935,20.9626357943429
67,4,"Cumulative",20,0.00736109728214699,48.5462668014916,23.1145489037859
67,1,"Cumulative",40,0.473759532908344,0.414124729605723,0.174838531174794
67,2,"Cumulative",40,0.358815795816971,44.721683457,19.5083241524186
67,3,"Cumulative",40,0.00673985452068655,0.305707580282813,0.128239923870352
67,4,"Cumulative",40,0.484994116799547,0.418945939066208,0.17216656306859
68,1,"Best",20,2.36287874915513,0.185278021143922,0.0615886433251279
68,2,"Best",20,1.0931355058274,0.163277688322936,0.068407628752263
68,3,"Best",20,2.28454784580368,0.151487223012027,0.0670112246510757
68,4,"Best",20,1.81033171780765,0.224774382894234,0.0893932706638006
68,1,"Best",40,0.00673794795784762,0.0906915370826235,0.0351651700539104
68,2,"Best",40,7.32661494329428,0.0653811847103571,0.0283090867689622
68,3,"Best",40,4.59764319374708,0.10820144794571,0.0424112922056309
68,4,"Best",40,4.80408018340545,0.104098078445657,0.0406380509073787
69,1,"Best",20,0.00673962794582311,44.708549131369,26.9942677944113
69,2,"Best",20,0.00676266470972347,44.0667424522156,27.6935993936182
69,3,"Best",20,0.00678629802450608,45.3883667758292,29.9722143550624
69,4,"Best",20,0.00673803969701258,35.496511593139,24.0369479868772
69,1,"Best",40,0.785537802783681,1.02947699992546,0.501255125260093
69,2,"Best",40,0.0545553842035669,0.549767062761204,0.260793493885304
69,3,"Best",40,0.627186162773084,0.732855270896536,0.357772438695828
69,4,"Best",40,0.676627369963641,0.629470492996161,0.334242822119732
70,1,"Best",20,0.00674127053803637,44.6259331840771,22.7448302123762
70,2,"Best",20,0.390297244864043,45.4031605006553,23.4387884328773
70,3,"Best",20,0.386440491762481,44.8700711221898,23.8336654510261
70,4,"Best",20,0.318388682314789,51.4628561983654,21.3674562579324
70,1,"Best",40,0.00674166526865556,44.241164423464,23.718244558349
70,2,"Best",40,0.0067445228943854,44.5756238727444,23.1501174763578
70,3,"Best",40,0.00673810755442995,44.7129777082627,23.133630992429
70,4,"Best",40,0.00673926501783612,44.6610621841564,23.3999489693509
71,1,"Cumulative",20,8.74087620255851,0.00742511893506939,0.00673861636545236
71,2,"Cumulative",20,3.67816760822409,0.0409731988125384,0.040773929307159
71,3,"Cumulative",20,10.4843608663648,0.00698218126160411,0.00673808454580815
71,4,"Cumulative",20,9.87120026065924,0.00698935228483384,0.00673818104643653
71,1,"Cumulative",40,13.6856598245582,0.00970250949982751,0.00674026715714017
71,2,"Cumulative",40,5.20813149478923,0.0527032446291588,0.0332591233887269
71,3,"Cumulative",40,4.84019380419837,0.063486420008241,0.0428638300222991
71,4,"Cumulative",40,6.44820499116901,0.0431245581910914,0.0297526286542255
72,1,"Cumulative",20,0.00673800703366001,0.100317325183673,0.0396085852995372
72,2,"Cumulative",20,3.0691418970678,0.112687400580259,0.0438499384956365
72,3,"Cumulative",20,0.37273652430216,0.172906240238169,0.0642321171439076
72,4,"Cumulative",20,0.00673794710916432,0.123809433480401,0.0458819827702925
72,1,"Cumulative",40,8.90360744458462,0.0267485753376582,0.0127534191487203
72,2,"Cumulative",40,7.09058645460711,0.0314680042494173,0.0154232624359291
72,3,"Cumulative",40,10.2888461358533,0.0206059371852844,0.0100437192044233
72,4,"Cumulative",40,7.11767508471404,0.0284908636575982,0.0150935963943802
73,1,"Best",20,0.806617146412235,44.7060598276056,17.3397735835549
73,2,"Best",20,0.719695902330827,44.7214561575088,17.5935942032753
73,3,"Best",20,0.85859758059559,44.4288010951939,15.1747532929885
73,4,"Best",20,0.00674453026132158,44.5304751129209,17.8367028594643
73,1,"Best",40,0.0422991721405133,2.12869491693437,0.946608602828027
73,2,"Best",40,0.026673663933409,137.932612926524,17.5025902363018
73,3,"Best",40,0.00673931600242645,44.718672740326,20.5259682141576
73,4,"Best",40,0.0068247123567983,43.042937516669,19.0200961623103
74,1,"Cumulative",20,0.00684549041763955,52.46812504403,28.0617519488061
74,2,"Cumulative",20,0.00673810656172929,44.561805199008,28.5840869263998
74,3,"Cumulative",20,0.00673907349795634,44.4578539930266,30.4835281999437
74,4,"Cumulative",20,0.00673840077915025,39.8977709882172,50.514412044192
74,1,"Cumulative",40,0.0067392296846229,38.7569613601769,26.5074993000441
74,2,"Cumulative",40,0.00674132708345782,44.3622823505161,32.121004887373
74,3,"Cumulative",40,0.00674030752373609,44.3634044654271,35.7373362976276
74,4,"Cumulative",40,0.00674350029588086,44.1927697527898,29.1829596581116
75,1,"Cumulative",20,5.68618466937259,0.0105095673291061,0.0123657012981332
75,2,"Cumulative",20,8.72788337260988,0.00673870277942273,0.00755730531449653
75,3,"Cumulative",20,9.87212454775507,0.00739290126626715,0.00689898194486967
75,4,"Cumulative",20,4.36544185351321,0.0345458107490136,0.0305616111032166
75,1,"Cumulative",40,16.1701474078943,0.00947374358187216,0.00673860913472195
75,2,"Cumulative",40,17.0785894223339,0.00937628334700201,0.00674588092280209
75,3,"Cumulative",40,17.9084106167757,0.00932388644524398,0.00675400048699766
75,4,"Cumulative",40,18.0833677434384,0.00973387205089827,0.0067425544340237
76,1,"Cumulative",20,0.00673795225543005,44.561915990523,19.1857361214728
76,2,"Cumulative",20,0.00674546624451362,44.5891040188874,19.1411694102823
76,3,"Cumulative",20,0.006739377753026,44.7280813908734,19.9696431744514
76,4,"Cumulative",20,0.00674366325933048,44.6761308624489,21.4400559502364
76,1,"Cumulative",40,0.00676210130164465,39.0824622694154,16.2623752686588
76,2,"Cumulative",40,0.00673967261745342,44.7106132755328,20.207894435143
76,3,"Cumulative",40,0.00674161571243608,44.709855010397,20.0210033649363
76,4,"Cumulative",40,0.0067431656895492,44.7031795229583,21.6568673292735
77,1,"Cumulative",20,11.4436032441956,0.010485621410587,0.00673980052133403
77,2,"Cumulative",20,11.2687752744095,0.00875471751858858,0.00673802852447796
77,3,"Cumulative",20,7.63982712248665,0.0271362296814755,0.0173476443629781
77,4,"Cumulative",20,12.1396426932593,0.00994763168054907,0.00680103965301765
77,1,"Cumulative",40,12.6849810902421,0.0123512092280629,0.00673827860313073
77,2,"Cumulative",40,11.6268138889462,0.0128241146798343,0.00783774772764396
77,3,"Cumulative",40,10.7019257899481,0.0179347521463869,0.0102121481875671
77,4,"Cumulative",40,13.592297196485,0.0108713954320904,0.00673820213796086
78,1,"Best",20,0.0067399794386958,44.6705566147726,67.4345731944649
78,2,"Best",20,0.00673814806463617,44.575137155221,50.9913837052761
78,3,"Best",20,0.00689611644265105,43.4004996953257,43.9002932364253
78,4,"Best",20,0.00673798292823521,44.652704366014,46.445479369433
78,1,"Best",40,0.00674079668730612,44.6623100770195,38.1463584518077
78,2,"Best",40,0.00673975204101765,44.6972625797095,40.1558978040465
78,3,"Best",40,0.00674322309474432,44.7176654176411,41.0078981311742
78,4,"Best",40,0.00673825054338128,31.0791934782889,33.1602424081591
79,1,"Best",20,0.00673812749348089,44.4805070918366,21.8246954145857
79,2,"Best",20,0.00674388924597154,0.249816871578068,0.13705235088601
79,3,"Best",20,0.00674564033666067,0.304064733925013,0.133282780478381
79,4,"Best",20,0.00673929991929646,0.278415380076357,0.134135346544551
79,1,"Best",40,0.298549875574514,59.3060393519547,21.2053840456931
79,2,"Best",40,0.00715032548137879,45.2791801307911,19.5021745085095
79,3,"Best",40,0.0074662028264559,44.9962588505603,20.6213436337341
79,4,"Best",40,0.380481613308106,53.4538309414976,19.679780749317
80,1,"Cumulative",20,0.00674140290675035,44.7269291280613,20.8198131223687
80,2,"Cumulative",20,0.0067526605746998,44.7293898426884,22.0698980873128
80,3,"Cumulative",20,0.00676049402086664,44.7815082247519,19.1051468224192
80,4,"Cumulative",20,0.0067457612082974,44.7978122805271,21.814649048084
80,1,"Cumulative",40,0.00674158314706568,44.6176054826496,25.5079822809037
80,2,"Cumulative",40,0.00676574949349917,44.2212419814374,26.43165860082
80,3,"Cumulative",40,0.00673839651963731,44.7302453880917,24.7800309487316
80,4,"Cumulative",40,0.00674318318416551,44.5979663988327,24.6915895457448
