"participant","leaveoutindex","reward","horizon","lambda","beta","tau"
40,4,"Best",40,0.73583365046211,0.529915955220678,0.161927506579408
41,1,"Best",20,0.779299908490645,0.510443586419461,0.0931069108069346
41,2,"Best",20,0.744162744218679,0.545315317264089,0.0987168021425883
41,3,"Best",20,0.823572291221674,0.39138797799011,0.0689371781366857
41,4,"Best",20,0.811545372772667,0.566278055522194,0.0941342901941419
41,1,"Best",40,0.756434383893716,0.587054041147798,0.110655189304039
41,2,"Best",40,0.755435490924613,0.535927956886153,0.11258067007291
41,3,"Best",40,0.815572086321479,0.576979398231391,0.116231577759703
41,4,"Best",40,0.803688029424544,0.61401912084783,0.117140090404711
42,1,"Cumulative",20,0.600541019933147,0.925325859679953,0.166168802764924
42,2,"Cumulative",20,0.508469670070266,1.08489164389032,0.212243597809955
42,3,"Cumulative",20,0.535755695904724,0.68466772434519,0.124742126221179
42,4,"Cumulative",20,0.301442129212459,21.0325637871354,3.38207050467815
42,1,"Cumulative",40,0.539401860458194,0.616647960734851,0.099329798730078
42,2,"Cumulative",40,0.535582453346445,0.674202830340648,0.111271980657534
42,3,"Cumulative",40,0.575558390417176,0.63814996299152,0.109094929752006
42,4,"Cumulative",40,0.549020501223381,0.70171700472798,0.114460007637169
43,1,"Cumulative",20,0.674196595820229,0.533746849233852,0.122247315237802
43,2,"Cumulative",20,0.714270960565255,0.54850614933596,0.113351827481841
43,3,"Cumulative",20,0.876168919805928,1.04291467410082,0.191998194475801
43,4,"Cumulative",20,1.17593769132361,0.624935160924171,0.127432668948519
43,1,"Cumulative",40,0.352910883852737,0.942175284739628,0.220132117171214
43,2,"Cumulative",40,0.469848285685224,0.480842337020638,0.109308545217774
43,3,"Cumulative",40,0.429078359017259,0.503531034567242,0.11524664095746
43,4,"Cumulative",40,0.488505892166029,0.508053279108757,0.123794112822924
44,1,"Cumulative",20,0.799981426233746,0.585168802960623,0.0796995748984324
44,2,"Cumulative",20,0.793203953592815,0.637915536015247,0.0923031177811042
44,3,"Cumulative",20,0.78216814717305,0.584448894655831,0.0901930935712703
44,4,"Cumulative",20,0.825917672875933,0.596644413800765,0.0947963931257523
44,1,"Cumulative",40,0.877663810760725,0.366080920551713,0.0645296176989338
44,2,"Cumulative",40,0.851021626115122,0.451265177010091,0.075775627693725
44,3,"Cumulative",40,0.988691925404542,0.426228383184758,0.0711035105310514
44,4,"Cumulative",40,0.836184638897438,0.450420666124191,0.0784592894170136
45,1,"Best",20,31.9545789715104,132.112748868522,0.297297390063631
45,2,"Best",20,25.092480656938,109.06263190109,0.291922163277551
45,3,"Best",20,33.4068130106305,121.138154371065,0.31460927772674
45,4,"Best",20,0.628779984355216,0.827795350392105,0.187452074918865
45,1,"Best",40,0.696014327141596,8.45046442864169,1.64882123943339
45,2,"Best",40,0.782172787685888,4.58023580530699,0.951397733948431
45,3,"Best",40,0.637759578611179,2.00993002617734,0.385428382622454
45,4,"Best",40,0.834621183676645,3.71751248300026,0.676429004312997
46,1,"Best",20,0.57371337166748,0.591676140787924,0.107108720968705
46,2,"Best",20,0.591848969824509,0.540253775916372,0.125609810967868
46,3,"Best",20,0.607025395886812,0.379916289084001,0.0907161777228705
46,4,"Best",20,0.611878142887755,0.508778873091151,0.116235745307555
46,1,"Best",40,0.580772117335841,0.54472119435884,0.0928442066628715
46,2,"Best",40,0.565528039495828,0.654309831770226,0.121918648067702
46,3,"Best",40,0.537159004253001,0.660689466621213,0.126651848827818
46,4,"Best",40,0.565670707621217,0.666457474010147,0.125112086750784
47,1,"Best",20,0.803591139765396,0.0630252916735407,0.0383815689744015
47,2,"Best",20,0.888715533279392,0.0830645949462875,0.0478323195903348
47,3,"Best",20,0.861547909259645,0.108678498320867,0.0494520507903667
47,4,"Best",20,0.975943403886716,0.148701592442217,0.0408197585440351
47,1,"Best",40,0.712829256263201,0.116464834835218,0.0334108598637188
47,2,"Best",40,0.586908346378962,0.185898006173546,0.0496670625776439
47,3,"Best",40,0.6839544615078,0.164399233495194,0.0469870777003258
47,4,"Best",40,0.66151105145121,0.200141468070488,0.0518697449428861
48,1,"Cumulative",20,0.70327290420735,0.142216157511214,0.0425891306603093
48,2,"Cumulative",20,0.930451474791179,0.0889852256031056,0.0289322282052933
48,3,"Cumulative",20,1.0053008953309,0.083127378013883,0.0305602313540938
48,4,"Cumulative",20,0.850174171795132,0.0881607308825445,0.0256599647597174
48,1,"Cumulative",40,0.60651619546855,0.208901211414537,0.0375516704364151
48,2,"Cumulative",40,0.60199115958261,0.234803279069228,0.040899798244974
48,3,"Cumulative",40,0.506986266552206,0.241254902285481,0.0400354452929277
48,4,"Cumulative",40,0.551746429780464,0.215121582775535,0.0396428461207902
49,1,"Cumulative",20,0.692521961639103,0.420202515000598,0.110619657665022
49,2,"Cumulative",20,0.662223469875761,0.408105641658417,0.100254687880776
49,3,"Cumulative",20,0.909244398306574,0.520129229027856,0.117944596343651
49,4,"Cumulative",20,0.673838791294825,0.475792218913705,0.108394751149556
49,1,"Cumulative",40,0.661819796705486,0.657673118376861,0.114120482666681
49,2,"Cumulative",40,0.621485927310763,0.637602193576411,0.113706140265366
49,3,"Cumulative",40,0.698775605091713,0.58566310509062,0.0972152019303302
49,4,"Cumulative",40,0.701394727127402,0.615695207104785,0.0996696814924966
50,1,"Best",20,0.653567546245946,0.567252702698935,0.160540625294996
50,2,"Best",20,0.559256250228943,0.711743502176323,0.177971957776839
50,3,"Best",20,0.573182885559339,0.851760876444004,0.186307661516052
50,4,"Best",20,0.790874236053956,0.408250491337613,0.096085218064262
50,1,"Best",40,0.554248349663849,0.63942958451338,0.123093150628072
50,2,"Best",40,0.5162643203786,0.814893725217503,0.1719708345766
50,3,"Best",40,0.51044679446087,0.651772050727947,0.135709363915248
50,4,"Best",40,0.563676855273791,0.608272188187258,0.122295998449847
51,1,"Best",20,0.605955806855794,0.64560560904594,0.0984607872052794
51,2,"Best",20,0.573351840262911,0.677099865700777,0.100973953929094
51,3,"Best",20,0.561487172470764,0.694891341151507,0.112537573509213
51,4,"Best",20,0.60880130519999,0.587738790163292,0.0953182270041515
51,1,"Best",40,0.771809271408557,0.459796506165873,0.0917302464839811
51,2,"Best",40,0.690422718034241,0.509653451854263,0.0944567768746946
51,3,"Best",40,0.302335739778428,99.3494909657033,20.098543442793
51,4,"Best",40,0.661407954022636,0.388524419947183,0.0781064974621385
52,1,"Best",20,0.567742862818436,0.336977640733395,0.0604864330726141
52,2,"Best",20,0.607208255958068,0.336684962513488,0.0610251420286722
52,3,"Best",20,0.567859629886139,0.347232270887928,0.0609883310616959
52,4,"Best",20,0.642169656781389,0.419117908613041,0.059065275331117
52,1,"Best",40,0.343896646436784,0.260767926964609,0.0431388021260627
52,2,"Best",40,0.421175268337795,0.301605446258809,0.0510202141148201
52,3,"Best",40,0.410827891338066,0.294924939458664,0.0521764455842661
52,4,"Best",40,0.521207033859148,0.372647839930183,0.0590962962976936
53,1,"Best",20,0.0936057248081915,148.306890748172,18.9550759259496
53,2,"Best",20,0.209358802566617,148.407892117233,17.8874123108487
53,3,"Best",20,0.0767544679242705,144.071239381721,16.9463563294126
53,4,"Best",20,0.522205654837754,0.976299057391432,0.184302441115179
53,1,"Best",40,0.501524898723434,0.903343678538704,0.153726065289707
53,2,"Best",40,0.306802134840727,99.9053819072442,17.8905648986408
53,3,"Best",40,0.549743755912216,0.688316337336169,0.0983367261249271
53,4,"Best",40,0.599703908735052,0.694923793663416,0.112392125169076
54,1,"Cumulative",20,0.551332114633424,0.152974965913931,0.0433036729191634
54,2,"Cumulative",20,0.604832830494329,0.193553699958261,0.0502044301463966
54,3,"Cumulative",20,3.28632538148292,0.00673796957680893,0.0495058902403614
54,4,"Cumulative",20,1.37022117820622,0.00673794830938733,0.0373835268683439
54,1,"Cumulative",40,0.53651225603363,0.0798744368054651,0.0283763190171211
54,2,"Cumulative",40,0.658655359357497,0.033078544547055,0.0224523365070257
54,3,"Cumulative",40,0.638950112268294,0.152447898364231,0.0431799499777536
54,4,"Cumulative",40,0.60914821725438,0.0743545644981507,0.0350062487468901
55,1,"Cumulative",20,0.575444996915889,0.53431622394603,0.104772550348883
55,2,"Cumulative",20,0.23907760918285,143.354504826067,18.5962243829815
55,3,"Cumulative",20,0.469156705963415,0.692609815475819,0.133605071070689
55,4,"Cumulative",20,0.418738789180617,0.785093781759229,0.140814075214914
55,1,"Cumulative",40,0.614939519221612,0.559083881223266,0.102068887444799
55,2,"Cumulative",40,0.628823435058209,0.563026686130483,0.106117587004368
55,3,"Cumulative",40,0.650302168130477,0.567103053928118,0.112429840575732
55,4,"Cumulative",40,0.659313801112023,0.558030315872621,0.105234112156117
56,1,"Best",20,0.607875166034755,0.563118963810462,0.0958636076984892
56,2,"Best",20,0.73603451392998,0.464232959919413,0.071571021183649
56,3,"Best",20,0.622448057028985,0.573083573393018,0.0952494853105458
56,4,"Best",20,0.674124536969432,0.541136621191783,0.0895138485663709
56,1,"Best",40,0.671425528631838,0.544015322161955,0.0777743381854252
56,2,"Best",40,0.708382604049778,0.484893430142186,0.0742090058878827
56,3,"Best",40,0.731970700136507,0.525194389237267,0.0811850103995905
56,4,"Best",40,0.72927872383385,0.469315101775792,0.0653591259275442
57,1,"Best",20,0.650982856196329,0.454047410303924,0.123046785271892
57,2,"Best",20,0.936097053407995,0.367819518153527,0.0915232929717709
57,3,"Best",20,23.7931883721879,20.6462468519031,0.121740469936387
57,4,"Best",20,0.652092834583029,0.389439589940893,0.108140882561946
57,1,"Best",40,0.897344394137776,0.578995286461337,0.142679363881836
57,2,"Best",40,0.856457057686263,0.647553715043907,0.155461823974228
57,3,"Best",40,0.820307910411249,0.683059609901473,0.168029388619007
57,4,"Best",40,0.800296009215016,0.671219250949003,0.181242146122149
58,1,"Best",20,0.465658500891685,0.54985854123347,0.0974322443935537
58,2,"Best",20,0.474656847898964,0.554119440921546,0.103352741911382
58,3,"Best",20,0.498354642890683,0.455805178790754,0.0772113775627973
58,4,"Best",20,0.510657742893636,0.45039995837018,0.0704848085540032
58,1,"Best",40,0.463424758461916,0.683589916350904,0.115729210773389
58,2,"Best",40,0.35178112350683,0.603370491442809,0.11013388376239
58,3,"Best",40,0.471536094265312,0.559726583583758,0.0954158935392594
58,4,"Best",40,0.452952990989931,1.11530167615864,0.171284590084073
59,1,"Best",20,0.437858623625254,0.241212824022002,0.063109650545522
59,2,"Best",20,0.470333733994836,0.279322450270847,0.0643589241226005
59,3,"Best",20,0.411630214248022,0.258774017763214,0.0676204162214888
59,4,"Best",20,0.829623861388904,2.39760623037444,0.463474538245773
59,1,"Best",40,0.619649896991579,0.331807430488224,0.0771533660894704
59,2,"Best",40,0.648335041560806,0.334095748422429,0.0823080575232715
59,3,"Best",40,0.785609935027699,0.273636549950985,0.080554126379254
59,4,"Best",40,0.84716871908404,0.792150492668296,0.184770570132235
60,1,"Cumulative",20,0.712694740662837,0.567840553903517,0.0991205224536996
60,2,"Cumulative",20,0.645686630629035,0.52265760818265,0.0936866741532582
60,3,"Cumulative",20,0.688531587878155,0.53411787067715,0.0901093127104487
60,4,"Cumulative",20,0.653005756454071,0.616076625213749,0.0981836735792082
60,1,"Cumulative",40,0.697302873550051,0.536792780029502,0.0914872999649473
60,2,"Cumulative",40,0.685742354786106,0.496184223586408,0.0811531258077856
60,3,"Cumulative",40,0.701330910630909,0.556050549980602,0.0874405425584859
60,4,"Cumulative",40,0.698852360490246,0.468405919967677,0.0869475223390622
61,1,"Cumulative",20,1.03730549157903,0.0484546396687057,0.0276079747919828
61,2,"Cumulative",20,0.56168447973682,0.124108191404236,0.0532308405656208
61,3,"Cumulative",20,0.532302216601503,0.113791157280081,0.0528847105051483
61,4,"Cumulative",20,0.595116699766864,0.123019430901305,0.0495686583996134
61,1,"Cumulative",40,0.541298539584555,0.132119762049461,0.0398733307062336
61,2,"Cumulative",40,0.536544924669861,0.129980006623337,0.0415782590726721
61,3,"Cumulative",40,0.613507739561512,0.13265597670601,0.0415228317138165
61,4,"Cumulative",40,0.549704285161831,0.143370020737199,0.0407964421053416
62,1,"Cumulative",20,0.817378388838802,0.299823251699102,0.0466398562578408
62,2,"Cumulative",20,0.942285277418728,0.446687292868478,0.0705068999683821
62,3,"Cumulative",20,0.91505888975458,0.469275513323954,0.0744381786950759
62,4,"Cumulative",20,0.87654550578661,0.463568812611548,0.0749221753716354
62,1,"Cumulative",40,0.703008215377386,0.553112638536475,0.0938284948608283
62,2,"Cumulative",40,0.709262771656071,0.552170560467202,0.0935523086044489
62,3,"Cumulative",40,0.662993211769108,0.589684975830046,0.103109420601944
62,4,"Cumulative",40,0.746036237677467,0.542161805780465,0.0886110654955678
63,1,"Cumulative",20,0.454948868120534,0.0295869763310157,0.0464387708656416
63,2,"Cumulative",20,0.479892674798971,0.0378851204568144,0.0440176446867927
63,3,"Cumulative",20,0.457224342074728,0.035860947161867,0.0503104098848516
63,4,"Cumulative",20,3.96494794310389,131.912534119437,8.18240118009167
63,1,"Cumulative",40,0.0242133245811256,0.136285183617931,0.0466036483717922
63,2,"Cumulative",40,0.325513205548754,0.13880815181994,0.054906387359409
63,3,"Cumulative",40,0.344480898630579,0.145700429201665,0.0459097860496646
63,4,"Cumulative",40,1.30785344924422,99.1356253259537,15.9163778702689
64,1,"Best",20,0.513572586229967,0.219625209193752,0.0345042448419606
64,2,"Best",20,0.507102885669859,0.220980340710214,0.0373226944080183
64,3,"Best",20,0.525186951773276,0.222633120933228,0.0410129405226982
64,4,"Best",20,0.549587066661581,0.238829344395003,0.0399420380211552
64,1,"Best",40,0.525841944753935,0.226069900503834,0.0405861776360701
64,2,"Best",40,0.545900054543636,0.236712561126801,0.0495658595790579
64,3,"Best",40,0.563472994592699,0.278406176867393,0.0515229543770536
64,4,"Best",40,0.4961982414702,0.257020169065139,0.0473139144291093
65,1,"Best",20,0.829926085185116,0.427507611434903,0.0782167105855008
65,2,"Best",20,0.726808037687925,0.508004624079594,0.0918847617934769
65,3,"Best",20,0.728360643066178,0.506275742372278,0.0894111225948755
65,4,"Best",20,0.710291712478216,0.47688307298095,0.0979857951370719
65,1,"Best",40,0.758645441476975,0.559415738821998,0.0921067824961504
65,2,"Best",40,0.786017508950077,0.568862683866316,0.0975410593006318
65,3,"Best",40,0.841775097501281,0.561972461874748,0.0899253613318458
65,4,"Best",40,0.755636459506035,0.582679373091147,0.095831433002363
66,1,"Best",20,1.25388798510781,1.27572151099401,0.196724098837531
66,2,"Best",20,0.120573951321537,147.765127403639,23.3841775670208
66,3,"Best",20,0.720491639840942,0.617858449264871,0.142700621732528
66,4,"Best",20,0.0938276644129264,147.380100185398,20.6140956408672
66,1,"Best",40,0.057365230420037,0.395681936471473,0.0787955335751906
66,2,"Best",40,0.412894825905363,0.410921260299147,0.0868146807772451
66,3,"Best",40,0.401238600791244,0.40170393860965,0.0836608410956143
66,4,"Best",40,0.504970834305542,0.696001243587188,0.129171810337054
67,1,"Cumulative",20,0.701572836215171,0.530141836763421,0.0975796129619279
67,2,"Cumulative",20,0.67575281183614,0.512353323358824,0.096207759448033
67,3,"Cumulative",20,0.670043427986446,0.498068557655246,0.0898422952997811
67,4,"Cumulative",20,0.826475841547391,0.508245166175157,0.0868814506163412
67,1,"Cumulative",40,0.697401736145614,0.508391389205879,0.0813991878740944
67,2,"Cumulative",40,0.638027549263573,0.481693056976009,0.0807913283005717
67,3,"Cumulative",40,0.689054674502624,0.518795607332853,0.083322819853407
67,4,"Cumulative",40,0.670258323594188,0.495959553463514,0.0795337911805327
68,1,"Best",20,0.385540823822089,0.330380811498742,0.0532613278416127
68,2,"Best",20,0.535399811197297,0.294558626823348,0.0567094105350761
68,3,"Best",20,0.475882566669755,0.316408393098795,0.0614194260299732
68,4,"Best",20,0.457487835742053,0.257303196809035,0.045987309753358
68,1,"Best",40,0.473355893825244,0.18765292015821,0.0334437526883442
68,2,"Best",40,0.409966583976071,0.27845106783044,0.0451507038357805
68,3,"Best",40,0.433995209941837,0.275566214706746,0.0466431582070386
68,4,"Best",40,0.429912733483169,0.272178755884671,0.0458948451002673
69,1,"Best",20,0.57318477434508,0.605823249289,0.153304951489419
69,2,"Best",20,0.292803752922329,98.9967108864282,27.8338179555459
69,3,"Best",20,0.689998738721248,0.495353718364377,0.140229021715891
69,4,"Best",20,0.592934687802075,0.468260461086765,0.129769864392777
69,1,"Best",40,0.519447262156403,0.650185188036426,0.144277506573625
69,2,"Best",40,0.521025440359828,0.744181730285174,0.153582806007922
69,3,"Best",40,0.525583713192137,0.630774505620576,0.136301069390381
69,4,"Best",40,0.471442032812086,0.689091820306729,0.164548657212641
70,1,"Best",20,0.832580705018479,0.736425676191894,0.136879440492225
70,2,"Best",20,0.780180503359555,0.627374587136477,0.123878933241084
70,3,"Best",20,0.923274078155506,0.642594300205072,0.121241212979427
70,4,"Best",20,0.803545074730088,0.60593913422086,0.111332281857568
70,1,"Best",40,0.592738542227439,0.745436503477063,0.168754182861838
70,2,"Best",40,0.296150051249485,99.9749599418909,23.2118209167975
70,3,"Best",40,0.67416900775689,0.699199481095125,0.149303395744397
70,4,"Best",40,0.571675461010329,0.780903960191322,0.182004513728072
71,1,"Cumulative",20,0.883307396665125,0.118796946647098,0.0357896175411822
71,2,"Cumulative",20,0.563053623038892,0.16449360204514,0.0657884784786768
71,3,"Cumulative",20,1.52926258746522,0.28383552102395,0.0644944343872042
71,4,"Cumulative",20,0.886033204928557,0.100076209485501,0.0518844430584621
71,1,"Cumulative",40,0.781965165717191,0.181148212340558,0.0444767845805395
71,2,"Cumulative",40,0.78958321821379,0.156888824269199,0.0423341189062805
71,3,"Cumulative",40,0.751340244997258,0.172509381025976,0.0541676785603148
71,4,"Cumulative",40,0.760668755836458,0.189091638562017,0.0498514638441968
72,1,"Cumulative",20,0.468299414673324,0.218775762476961,0.0373115790552485
72,2,"Cumulative",20,0.550442746177749,0.239366450064429,0.0378176987253896
72,3,"Cumulative",20,0.581950770010312,0.333463786426796,0.0521225788133625
72,4,"Cumulative",20,0.496519324875625,0.254360347710215,0.0434436575728967
72,1,"Cumulative",40,0.597135236616397,0.21722933281432,0.030981901472954
72,2,"Cumulative",40,0.578883364113669,0.206487841297146,0.0288552507868488
72,3,"Cumulative",40,0.695446458958662,0.249697774193377,0.0316884573495782
72,4,"Cumulative",40,0.630875041676093,0.198975756841971,0.0306034796662216
73,1,"Best",20,0.609103147093545,0.610153093456475,0.103087941541868
73,2,"Best",20,0.581604815620377,0.638036280322992,0.110957695449727
73,3,"Best",20,0.573949443482541,0.681295474950753,0.102719465162977
73,4,"Best",20,0.623821758073452,0.634494794988594,0.106331304818631
73,1,"Best",40,0.59619511885821,0.500215944664546,0.0929480129413843
73,2,"Best",40,0.579692585249908,0.5728477645311,0.0969092321901799
73,3,"Best",40,0.681070365308768,0.482895941960154,0.0897940554538302
73,4,"Best",40,0.644907867012421,0.540587516731755,0.0988705073553719
74,1,"Cumulative",20,0.651874713738263,0.517989955712515,0.135047217165535
74,2,"Cumulative",20,0.670108660147771,0.406060236060924,0.10653391371105
74,3,"Cumulative",20,0.642133518577455,0.486779709585008,0.139939763520154
74,4,"Cumulative",20,1.55033522139573,0.704291020567438,0.175709851111598
74,1,"Cumulative",40,1.18966825479325,1.51386497230861,0.255802438016535
74,2,"Cumulative",40,1.35370514812566,3.57970408959554,0.555380451186812
74,3,"Cumulative",40,1.52721844019831,1.95829063065128,0.290673244607004
74,4,"Cumulative",40,1.31776512626355,1.39277075739217,0.204509032551518
75,1,"Cumulative",20,0.700522098531943,0.0723935211764098,0.0381310096661102
75,2,"Cumulative",20,0.571729312905154,0.0988929721898334,0.04428453596363
75,3,"Cumulative",20,0.619573204122927,0.10920101452502,0.0411292487941605
75,4,"Cumulative",20,0.61308777728796,0.143292654415581,0.0511299898260319
75,1,"Cumulative",40,1.27600603062496,0.248692968725967,0.0617208356693636
75,2,"Cumulative",40,0.987434116446343,0.233693724103722,0.0671005773117514
75,3,"Cumulative",40,1.04879884843751,0.26879825803677,0.0731222125038841
75,4,"Cumulative",40,0.993564305817568,0.283091204761597,0.0694935499991033
76,1,"Cumulative",20,0.664988715021871,0.511940235522816,0.0911567452349266
76,2,"Cumulative",20,0.777839465270016,0.564641173336248,0.0942662081579889
76,3,"Cumulative",20,0.738524055780309,0.507584132305428,0.0891320235259377
76,4,"Cumulative",20,0.712468607898787,0.57976119588745,0.110147266292456
76,1,"Cumulative",40,0.691167158240382,0.555405409494861,0.0916941739909125
76,2,"Cumulative",40,0.71373218199786,0.563916898997224,0.0983925914734362
76,3,"Cumulative",40,0.727041285081822,0.556097776720119,0.0972396890305396
76,4,"Cumulative",40,0.716131345830664,0.528391551134574,0.0964298244095525
77,1,"Cumulative",20,1.67787313152414,0.284466052013971,0.0385199574257663
77,2,"Cumulative",20,1.30543311249455,0.23041346477961,0.046993967087636
77,3,"Cumulative",20,1.29315308959006,0.268416035964369,0.0491650641666771
77,4,"Cumulative",20,1.03153402315982,0.290996950380766,0.0543819037789065
77,1,"Cumulative",40,0.791923316014603,0.14122336229666,0.031913270093974
77,2,"Cumulative",40,0.726799126820818,0.145382815769623,0.033139749784566
77,3,"Cumulative",40,0.868242129168152,0.128340833984014,0.0318522817977182
77,4,"Cumulative",40,0.752784792587991,0.214516471423528,0.0369161795781455
78,1,"Best",20,1.49339351455882,5.54291893978877,1.56816919026865
78,2,"Best",20,1.43320294290844,18.3560108788581,4.3805145416637
78,3,"Best",20,1.19225837513572,2.76822651335629,0.743097774131411
78,4,"Best",20,1.14743056557166,0.984555282212333,0.276479955163797
78,1,"Best",40,1.22001672078136,1.47144550648171,0.315490663284733
78,2,"Best",40,1.36551051910772,1.73603090274737,0.332651623691067
78,3,"Best",40,1.24949841043022,1.86160728162287,0.411546107147624
78,4,"Best",40,1.37129833373204,2.21227383329192,0.480269525732095
79,1,"Best",20,0.567680741053162,0.92026999228706,0.197017684253081
79,2,"Best",20,0.713276061569079,0.403583722675472,0.100161849921925
79,3,"Best",20,0.533451295518388,0.602906794574564,0.118010923697674
79,4,"Best",20,0.590359450204281,0.54731686984098,0.11500664003258
79,1,"Best",40,0.763287109230339,1.08287188394046,0.195937852604157
79,2,"Best",40,0.627152707528843,0.967833273330144,0.179793429189219
79,3,"Best",40,0.691519250917268,0.884816321857903,0.16462944608778
79,4,"Best",40,0.665380862174669,0.906957330905577,0.165940292056469
80,1,"Cumulative",20,0.952419493806754,0.48603486701151,0.0853257197797149
80,2,"Cumulative",20,0.986208382134888,0.547568516467212,0.103774593624412
80,3,"Cumulative",20,0.877571857946544,0.537820533408296,0.0900475911796837
80,4,"Cumulative",20,0.918221162230839,0.562750761887291,0.107400122601277
80,1,"Cumulative",40,1.16243939232228,0.742162840290131,0.109797342212414
80,2,"Cumulative",40,1.10375098618419,0.679892735579742,0.105574137445967
80,3,"Cumulative",40,1.10143638267348,0.705071927208903,0.111691175894175
80,4,"Cumulative",40,1.06259910014129,0.683314435594123,0.112807729762854
